"","ldf_num","exposureRate","responseCorrect","timestamp","realLabel","trialnum","partnersExposure","adjLabel","subID","duration","score","partnerSelection","targetObjectName","phase","typedLabel","method","condition","clickedObject","testCorrect","toBeDropped"
"190",8,1,0,"10:38:55","gazzer",1,"Perfect","dax","9",13693,-20,"2006-600.jpg","2023-600.jpg","game","gaz","label","80_50",NA,0,0
"191",8,4,1,"10:39:03","blicket",2,"Perfect","blicket","9",3537,80,"2009-600.jpg","2009-600.jpg","game","blicket","label","80_50",NA,1,0
"192",8,1,1,"10:39:13","dax",3,"Perfect","dax","9",4028,80,"2006-600.jpg","2006-600.jpg","game","dax","label","80_50",NA,1,0
"193",8,2,1,"10:39:18","manu",4,"Perfect","manu","9",3211,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,0
"194",8,4,1,"10:39:27","fep",5,"Perfect","","9",6656,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","fep",0,0
"195",8,2,1,"10:39:36","kreeb",6,"Perfect","","9",5206,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kreeb",1,0
"196",8,4,1,"10:39:44","toma",7,"Perfect","toma","9",3460,80,"2025-600.jpg","2025-600.jpg","game","toma","label","80_50",NA,1,0
"197",8,1,1,"10:39:49","gazzer",8,"Perfect","","9",2533,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","gazzer",0,0
"198",8,1,1,"10:39:57","kiv",9,"Perfect","","9",3244,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",0,0
"199",8,4,1,"10:40:16","toma",10,"Perfect","toma","9",3395,80,"2025-600.jpg","2025-600.jpg","game","toma","label","80_50",NA,1,0
"200",8,4,1,"10:40:23","blicket",11,"Perfect","blicket","9",3020,80,"2009-600.jpg","2009-600.jpg","game","blicket","label","80_50",NA,1,0
"201",8,1,1,"10:40:27","gazzer",12,"Perfect","","9",2035,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","gazzer",0,0
"202",8,1,1,"10:40:35","kiv",13,"Perfect","","9",1803,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",0,0
"203",8,2,1,"10:40:42","manu",14,"Perfect","manu","9",3558,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,0
"204",8,4,1,"10:40:49","toma",15,"Perfect","toma","9",2598,80,"2025-600.jpg","2025-600.jpg","game","toma","label","80_50",NA,1,0
"205",8,2,1,"10:40:56","kreeb",16,"Perfect","","9",3819,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kreeb",1,0
"206",8,2,1,"10:41:01","manu",17,"Perfect","manu","9",2865,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,0
"207",8,1,1,"10:41:07","dax",18,"Perfect","dax","9",2709,80,"2006-600.jpg","2006-600.jpg","game","dax","label","80_50",NA,1,0
"208",8,2,1,"10:41:12","kreeb",19,"Perfect","","9",1715,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kreeb",1,0
"209",8,1,1,"10:41:18","dax",20,"Perfect","dax","9",2400,80,"2006-600.jpg","2006-600.jpg","game","dax","label","80_50",NA,1,0
"210",8,2,1,"10:41:30","wug",21,"Perfect","wug","9",8950,80,"2007-600.jpg","2007-600.jpg","game","wug","label","80_50",NA,1,0
"211",8,4,1,"10:41:34","blicket",22,"Perfect","blicket","9",2890,80,"2009-600.jpg","2009-600.jpg","game","blicket","label","80_50",NA,1,0
"212",8,2,1,"10:41:42","wug",23,"Perfect","wug","9",3317,80,"2007-600.jpg","2007-600.jpg","game","wug","label","80_50",NA,1,0
"213",8,4,1,"10:41:48","fep",24,"Perfect","","9",2864,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","fep",0,0
"214",8,2,1,"10:41:54","wug",25,"Perfect","wug","9",2417,80,"2007-600.jpg","2007-600.jpg","game","wug","label","80_50",NA,1,0
"215",8,1,1,"10:41:59","kiv",26,"Perfect","","9",2048,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",0,0
"216",8,4,1,"10:42:07","fep",27,"Perfect","","9",3207,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","fep",0,0
"217",9,2,1,"8:49:21","dax",1,"None","","114",7044,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","dax",0,0
"218",9,1,1,"8:49:28","manu",2,"None","","114",3157,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","manu",0,0
"219",9,4,1,"8:49:37","kiv",3,"None","","114",5860,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kiv",1,0
"220",9,2,1,"8:49:49","toma",4,"None","","114",9073,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","toma",1,0
"221",9,4,1,"8:49:55","kreeb",5,"None","","114",2884,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","kreeb",1,0
"222",9,2,1,"8:50:00","toma",6,"None","","114",2500,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","toma",1,0
"223",9,1,1,"8:50:04","gazzer",7,"None","","114",1980,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","gazzer",0,0
"224",9,4,1,"8:50:11","blicket",8,"None","","114",2075,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","blicket",1,0
"225",9,1,1,"8:50:18","manu",9,"None","","114",2286,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","manu",0,0
"226",9,1,1,"8:50:24","gazzer",10,"None","","114",3066,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","gazzer",0,0
"227",9,1,1,"8:50:31","wug",11,"None","","114",2078,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","wug",1,0
"228",9,4,1,"8:50:36","kreeb",12,"None","","114",2095,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","kreeb",1,0
"229",9,2,1,"8:50:43","fep",13,"None","","114",2324,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",1,0
"230",9,2,1,"8:50:48","dax",14,"None","","114",2361,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","dax",0,0
"231",9,1,1,"8:50:53","wug",15,"None","","114",2423,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","wug",1,0
"232",9,4,1,"8:50:59","kiv",16,"None","","114",2689,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kiv",1,0
"233",9,4,1,"8:51:05","blicket",17,"None","","114",2472,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","blicket",1,0
"234",9,2,1,"8:51:11","toma",18,"None","","114",2502,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","toma",1,0
"235",9,2,1,"8:51:17","fep",19,"None","","114",1949,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",1,0
"236",9,1,1,"8:51:24","manu",20,"None","","114",2151,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","manu",0,0
"237",9,1,1,"8:51:28","gazzer",21,"None","","114",2305,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","gazzer",0,0
"238",9,4,1,"8:51:34","blicket",22,"None","","114",2015,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","blicket",1,0
"239",9,1,1,"8:51:40","wug",23,"None","","114",2588,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","wug",1,0
"240",9,4,1,"8:51:45","kreeb",24,"None","","114",1926,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","kreeb",1,0
"241",9,2,1,"8:51:50","fep",25,"None","","114",1782,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",1,0
"242",9,4,1,"8:51:55","kiv",26,"None","","114",2088,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kiv",1,0
"243",9,2,1,"8:52:00","dax",27,"None","","114",2128,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","dax",0,0
"244",10,4,1,"11:02:34","blicket",1,"Perfect","blicket","137",13015,100,"2025-600.jpg","2025-600.jpg","game","blicket","label","100_30",NA,1,0
"245",10,4,1,"11:02:46","dax",2,"Perfect","dax","137",5706,100,"2009-600.jpg","2009-600.jpg","game","dax","label","100_30",NA,1,0
"246",10,4,1,"11:02:56","manu",3,"Perfect","manu","137",5290,100,"2023-600.jpg","2023-600.jpg","game","manu","label","100_30",NA,1,0
"247",10,2,1,"11:03:05","wug",4,"Perfect","wug","137",6006,100,"2006-600.jpg","2006-600.jpg","game","wug","label","100_30",NA,1,0
"248",10,2,1,"11:03:14","kreeb",5,"Perfect","kreeb","137",4858,100,"2056-600.jpg","2056-600.jpg","game","kreeb","label","100_30",NA,1,0
"249",10,4,1,"11:03:28","dax",6,"Perfect","dax","137",8594,100,"2009-600.jpg","2009-600.jpg","game","dax","label","100_30",NA,1,0
"250",10,1,1,"11:03:40","kiv",7,"Perfect","kiv","137",6992,100,"2001-600.jpg","2001-600.jpg","game","kiv","label","100_30",NA,0,0
"251",10,2,1,"11:03:48","wug",8,"Perfect","wug","137",4866,100,"2006-600.jpg","2006-600.jpg","game","wug","label","100_30",NA,1,0
"252",10,4,1,"11:03:56","blicket",9,"Perfect","blicket","137",4990,100,"2025-600.jpg","2025-600.jpg","game","blicket","label","100_30",NA,1,0
"253",10,2,1,"11:04:05","fep",10,"Perfect","fep","137",5644,100,"2007-600.jpg","2007-600.jpg","game","fep","label","100_30",NA,1,0
"254",10,1,1,"11:04:20","kiv",11,"Perfect","kiv","137",8985,100,"2001-600.jpg","2001-600.jpg","game","kiv","label","100_30",NA,0,0
"255",10,1,1,"11:04:29","toma",12,"Perfect","toma","137",4698,100,"2002-600.jpg","2002-600.jpg","game","toma","label","100_30",NA,1,0
"256",10,1,1,"11:04:38","gazzer",13,"Perfect","gazzer","137",5122,100,"2005-600.jpg","2005-600.jpg","game","gazzer","label","100_30",NA,0,0
"257",10,4,1,"11:04:47","manu",14,"Perfect","manu","137",4920,100,"2023-600.jpg","2023-600.jpg","game","manu","label","100_30",NA,1,0
"258",10,2,1,"11:04:58","kreeb",15,"Perfect","kreeb","137",5261,100,"2056-600.jpg","2056-600.jpg","game","kreeb","label","100_30",NA,1,0
"259",10,2,1,"11:05:10","wug",16,"Perfect","wug","137",5761,100,"2006-600.jpg","2006-600.jpg","game","wug","label","100_30",NA,1,0
"260",10,1,1,"11:05:19","gazzer",17,"Perfect","gazzer","137",4923,100,"2005-600.jpg","2005-600.jpg","game","gazzer","label","100_30",NA,0,0
"261",10,1,1,"11:05:27","toma",18,"Perfect","toma","137",5158,100,"2002-600.jpg","2002-600.jpg","game","toma","label","100_30",NA,1,0
"262",10,2,1,"11:05:35","fep",19,"Perfect","fep","137",4952,100,"2007-600.jpg","2007-600.jpg","game","fep","label","100_30",NA,1,0
"263",10,4,1,"11:05:43","blicket",20,"Perfect","blicket","137",4606,100,"2025-600.jpg","2025-600.jpg","game","blicket","label","100_30",NA,1,0
"264",10,2,1,"11:05:52","kreeb",21,"Perfect","kreeb","137",4688,100,"2056-600.jpg","2056-600.jpg","game","kreeb","label","100_30",NA,1,0
"265",10,2,1,"11:06:02","fep",22,"Perfect","fep","137",4844,100,"2007-600.jpg","2007-600.jpg","game","fep","label","100_30",NA,1,0
"266",10,1,1,"11:06:10","toma",23,"Perfect","toma","137",4098,100,"2002-600.jpg","2002-600.jpg","game","toma","label","100_30",NA,1,0
"267",10,4,1,"11:06:18","dax",24,"Perfect","dax","137",3296,100,"2009-600.jpg","2009-600.jpg","game","dax","label","100_30",NA,1,0
"268",10,1,1,"11:06:28","kiv",25,"Perfect","kiv","137",5738,100,"2001-600.jpg","2001-600.jpg","game","kiv","label","100_30",NA,0,0
"269",10,1,1,"11:06:35","gazzer",26,"Perfect","gazzer","137",4312,100,"2005-600.jpg","2005-600.jpg","game","gazzer","label","100_30",NA,0,0
"270",10,4,1,"11:06:44","manu",27,"Perfect","manu","137",4050,100,"2023-600.jpg","2023-600.jpg","game","manu","label","100_30",NA,1,0
"271",11,1,0,"11:38:58","kreeb",1,"Half","kreeb","52",19214,-20,"2002-600.jpg","2009-600.jpg","game","kreeb","label","80_50",NA,1,0
"272",11,1,1,"11:39:10","kiv",2,"Half","","52",6940,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kiv",1,0
"273",11,2,1,"11:39:21","gazzer",3,"Half","","52",4781,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","gazzer",1,0
"274",11,2,1,"11:39:31","toma",4,"Half","","52",5217,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","toma",1,0
"275",11,1,1,"11:39:46","kiv",5,"Half","","52",9885,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kiv",1,0
"276",11,1,0,"11:40:03","manu",6,"Half","manu","52",13043,-20,"2001-600.jpg","2056-600.jpg","game","manu","label","80_50",NA,1,0
"277",11,4,1,"11:40:11","blicket",7,"Half","","52",3559,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","blicket",1,0
"278",11,4,1,"11:40:21","wug",8,"Half","","52",4862,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","wug",1,0
"279",11,1,1,"11:40:32","manu",9,"Half","manu","52",8633,30,"2056-600.jpg","2056-600.jpg","game","manu","label_click","80_50","manu",1,0
"280",11,1,1,"11:40:47","kreeb",10,"Half","kreeb","52",11432,30,"2009-600.jpg","2009-600.jpg","game","kreeb","label_click","80_50","kreeb",1,0
"281",11,2,1,"11:41:03","gazzer",11,"Half","gazzer","52",11667,30,"2002-600.jpg","2002-600.jpg","game","gazzer","label_click","80_50","gazzer",1,0
"282",11,4,1,"11:41:11","fep",12,"Half","","52",3851,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",1,0
"283",11,2,1,"11:41:19","dax",13,"Half","","52",2958,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","dax",1,0
"284",11,2,1,"11:41:25","toma",14,"Half","","52",2933,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","toma",1,0
"285",11,4,1,"11:41:34","blicket",15,"Half","","52",4525,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","blicket",1,0
"286",11,4,1,"11:41:41","fep",16,"Half","","52",3577,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",1,0
"287",11,4,1,"11:41:47","blicket",17,"Half","","52",2837,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","blicket",1,0
"288",11,2,1,"11:41:58","gazzer",18,"Half","gazzer","52",6725,80,"2002-600.jpg","2002-600.jpg","game","gazzer","label","80_50",NA,1,0
"289",11,2,1,"11:42:07","dax",19,"Half","","52",3405,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","dax",1,0
"290",11,4,1,"11:42:15","wug",20,"Half","","52",3213,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","wug",1,0
"291",11,2,1,"11:42:21","dax",21,"Half","","52",3283,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","dax",1,0
"292",11,4,1,"11:42:29","fep",22,"Half","","52",3393,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",1,0
"293",11,1,1,"11:42:42","kiv",23,"Half","","52",7632,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kiv",1,0
"294",11,1,1,"11:42:55","manu",24,"Half","manu","52",9297,80,"2056-600.jpg","2056-600.jpg","game","manu","label","80_50",NA,1,0
"295",11,1,1,"11:43:07","kreeb",25,"Half","kreeb","52",7554,80,"2009-600.jpg","2009-600.jpg","game","kreeb","label","80_50",NA,1,0
"296",11,2,1,"11:43:13","toma",26,"Half","","52",3573,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","toma",1,0
"297",11,4,1,"11:43:21","wug",27,"Half","","52",3379,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","wug",1,0
"298",12,4,1,"11:42:35","fep",1,"Perfect","","15",13070,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","fep",1,0
"299",12,2,1,"11:42:42","toma",2,"Perfect","","15",2425,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","toma",1,0
"300",12,1,1,"11:42:47","gazzer",3,"Perfect","","15",1867,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","gazzer",0,0
"301",12,1,1,"11:42:52","kiv",4,"Perfect","","15",1740,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",1,0
"302",12,4,1,"11:43:05","dax",5,"Perfect","dax","15",8487,80,"2023-600.jpg","2023-600.jpg","game","dax","label","80_50",NA,1,0
"303",12,1,1,"11:43:10","gazzer",6,"Perfect","","15",2607,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","gazzer",0,0
"304",12,4,1,"11:43:17","dax",7,"Perfect","dax","15",2387,80,"2023-600.jpg","2023-600.jpg","game","dax","label","80_50",NA,1,0
"305",12,2,1,"11:43:22","kreeb",8,"Perfect","","15",2920,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","kreeb",0,0
"306",12,4,1,"11:43:33","manu",9,"Perfect","manu","15",7279,80,"2025-600.jpg","2025-600.jpg","game","muna","label","80_50",NA,1,0
"307",12,1,1,"11:43:40","wug",10,"Perfect","","15",2677,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","wug",1,0
"308",12,2,1,"11:43:47","kreeb",11,"Perfect","","15",2460,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","kreeb",0,0
"309",12,4,1,"11:43:52","dax",12,"Perfect","dax","15",2300,80,"2023-600.jpg","2023-600.jpg","game","dax","label","80_50",NA,1,0
"310",12,4,1,"11:43:59","manu",13,"Perfect","manu","15",3113,80,"2025-600.jpg","2025-600.jpg","game","muna","label","80_50",NA,1,0
"311",12,2,1,"11:44:06","toma",14,"Perfect","toma","15",3907,80,"2001-600.jpg","2001-600.jpg","game","toma","label","80_50",NA,1,0
"312",12,1,1,"11:44:12","wug",15,"Perfect","","15",1985,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","wug",1,0
"313",12,4,1,"11:44:18","manu",16,"Perfect","manu","15",2894,80,"2025-600.jpg","2025-600.jpg","game","muna","label","80_50",NA,1,0
"314",12,1,1,"11:44:23","kiv",17,"Perfect","","15",3089,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",1,0
"315",12,1,1,"11:44:29","gazzer",18,"Perfect","","15",1868,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","gazzer",0,0
"316",12,2,1,"11:44:34","kreeb",19,"Perfect","","15",1825,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","kreeb",0,0
"317",12,4,1,"11:44:40","fep",20,"Perfect","fep","15",2812,80,"2006-600.jpg","2006-600.jpg","game","fep","label","80_50",NA,1,0
"318",12,1,1,"11:44:46","kiv",21,"Perfect","","15",1886,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",1,0
"319",12,4,1,"11:44:52","fep",22,"Perfect","fep","15",3105,80,"2006-600.jpg","2006-600.jpg","game","fep","label","80_50",NA,1,0
"320",12,2,1,"11:45:01","blicket",23,"Perfect","blicket","15",4089,80,"2056-600.jpg","2056-600.jpg","game","blicket","label","80_50",NA,1,0
"321",12,2,1,"11:45:07","toma",24,"Perfect","toma","15",3064,80,"2001-600.jpg","2001-600.jpg","game","toma","label","80_50",NA,1,0
"322",12,2,1,"11:45:14","blicket",25,"Perfect","blicket","15",3304,80,"2056-600.jpg","2056-600.jpg","game","blicket","label","80_50",NA,1,0
"323",12,1,1,"11:45:22","wug",26,"Perfect","","15",4715,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","wug",1,0
"324",12,2,1,"11:45:30","blicket",27,"Perfect","blicket","15",4185,80,"2056-600.jpg","2056-600.jpg","game","blicket","label","80_50",NA,1,0
"325",13,4,1,"8:34:12","manu",1,"Perfect","","28",9413,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","manu",0,0
"326",13,2,1,"8:34:21","wug",2,"Perfect","","28",2577,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","wug",0,0
"327",13,4,1,"8:34:26","toma",3,"Perfect","","28",2951,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","toma",1,0
"328",13,2,1,"8:34:34","blicket",4,"Perfect","","28",3173,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","blicket",0,0
"329",13,4,1,"8:34:39","manu",5,"Perfect","","28",2151,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","manu",0,0
"330",13,1,1,"8:34:46","gazzer",6,"Perfect","","28",2662,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","gazzer",0,0
"331",13,2,1,"8:34:52","blicket",7,"Perfect","","28",1934,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","blicket",0,0
"332",13,2,1,"8:34:58","kiv",8,"Perfect","","28",3108,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","kiv",0,0
"333",13,4,1,"8:35:03","kreeb",9,"Perfect","","28",1919,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","kreeb",0,0
"334",13,4,1,"8:35:09","toma",10,"Perfect","","28",1772,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","toma",1,0
"335",13,4,1,"8:35:14","manu",11,"Perfect","","28",2017,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","manu",0,0
"336",13,2,1,"8:35:20","kiv",12,"Perfect","","28",2465,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","kiv",0,0
"337",13,2,1,"8:35:25","wug",13,"Perfect","","28",2643,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","wug",0,0
"338",13,1,1,"8:35:31","dax",14,"Perfect","","28",2553,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","dax",0,0
"339",13,1,1,"8:35:37","fep",15,"Perfect","","28",3123,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","fep",0,0
"340",13,4,1,"8:35:43","kreeb",16,"Perfect","","28",1951,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","kreeb",0,0
"341",13,4,1,"8:35:48","toma",17,"Perfect","","28",2131,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","toma",1,0
"342",13,1,1,"8:36:03","dax",18,"Perfect","","28",2327,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","dax",0,0
"343",13,1,1,"8:36:08","fep",19,"Perfect","","28",2303,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","fep",0,0
"344",13,2,1,"8:36:12","blicket",20,"Perfect","","28",1984,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","blicket",0,0
"345",13,2,1,"8:36:17","wug",21,"Perfect","","28",2125,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","wug",0,0
"346",13,2,1,"8:36:23","kiv",22,"Perfect","","28",2975,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","kiv",0,0
"347",13,4,1,"8:36:30","kreeb",23,"Perfect","","28",2315,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","kreeb",0,0
"348",13,1,1,"8:36:35","gazzer",24,"Perfect","","28",2603,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","gazzer",0,0
"349",13,1,1,"8:36:41","dax",25,"Perfect","","28",1969,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","dax",0,0
"350",13,1,1,"8:36:46","fep",26,"Perfect","","28",2105,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","fep",0,0
"351",13,1,1,"8:36:52","gazzer",27,"Perfect","","28",2448,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","gazzer",0,0
"352",14,1,0,"12:13:26","blicket",1,"Half","","58",31129,-20,"2056-600.jpg","2001-600.jpg","game","budda","label","80_50",NA,0,1
